Customer ID,Segment,Category,Sales,Quantity,Discount,Profit
GW-14605,Consumer,Office Supplies,111.672,9,0.2,6.98
PP-18955,Home Office,Office Supplies,8.64,3,0,2.51
PP-18955,Home Office,Technology,149.97,3,0,52.49
PW-19030,Corporate,Furniture,232.88,5,0.2,17.47
PW-19030,Corporate,Furniture,90.882,1,0.1,15.15
CY-12745,Corporate,Technology,508.768,4,0.2,38.16
CY-12745,Corporate,Office Supplies,9.912,3,0.2,3.22
BW-11110,Corporate,Furniture,63.936,3,0.2,6.39
BW-11110,Corporate,Office Supplies,59.52,3,0,15.48
BW-11110,Corporate,Technology,311.976,3,0.2,39
BW-11110,Corporate,Office Supplies,50.352,3,0.2,17.62
MB-18085,Consumer,Technology,19.136,2,0.2,1.91
CR-12820,Home Office,Office Supplies,13.12,5,0.2,2.13
EB-14110,Consumer,Furniture,241.568,2,0.2,-15.1
EB-14110,Consumer,Technology,479.92,2,0.2,41.99
SH-19975,Corporate,Furniture,307.136,4,0.2,-11.52
SH-19975,Corporate,Office Supplies,12.6,2,0,5.8
SH-19975,Corporate,Technology,159.98,2,0,57.59
CV-12295,Consumer,Office Supplies,6.12,3,0,2.88
CV-12295,Consumer,Furniture,1184.72,4,0,106.62
AT-10735,Consumer,Office Supplies,45.96,2,0,13.79
AG-10390,Consumer,Office Supplies,58.05,3,0,26.7
AG-10390,Consumer,Office Supplies,71.28,11,0,34.21
GM-14500,Consumer,Furniture,124.404,4,0.3,-21.33
JK-15205,Consumer,Office Supplies,154.9,5,0,69.71
JK-15205,Consumer,Technology,1871.88,12,0,561.56
DW-13540,Consumer,Furniture,16.192,2,0.6,-6.88
AS-10090,Consumer,Office Supplies,18.936,3,0.2,-3.79
AS-10090,Consumer,Office Supplies,12.672,3,0.2,-3.17
AS-10090,Consumer,Office Supplies,5.04,2,0.2,1.76
TS-21205,Corporate,Office Supplies,8.448,2,0.2,2.96
TS-21205,Corporate,Office Supplies,20.388,2,0.8,-53.01
SM-20320,Home Office,Office Supplies,9.96,2,0,4.88
BH-11710,Consumer,Office Supplies,320.64,4,0,89.78
BH-11710,Consumer,Technology,52,4,0,23.4
LW-16825,Corporate,Office Supplies,25.584,2,0.2,8.95
LW-16825,Corporate,Technology,464,5,0,134.56
LW-16825,Corporate,Office Supplies,235.95,3,0,77.86
LW-16825,Corporate,Office Supplies,39.96,4,0,17.98
JA-15970,Consumer,Office Supplies,18.528,4,0.7,-12.35
KA-16525,Consumer,Technology,17.9,2,0,3.4
KA-16525,Consumer,Office Supplies,81.96,2,0,0
TG-21310,Consumer,Office Supplies,272.736,3,0.2,-64.77
TG-21310,Consumer,Office Supplies,18.496,4,0.2,6.7
TG-21310,Consumer,Furniture,441.92,2,0.2,49.72
TG-21310,Consumer,Furniture,127.764,6,0.7,-191.65
DB-13360,Home Office,Office Supplies,166.44,3,0,79.89
LS-17245,Consumer,Office Supplies,13.38,2,0,6.15
MO-17950,Consumer,Technology,24,2,0.2,-2.7
CA-11965,Corporate,Office Supplies,24.448,4,0.2,8.86
DB-12910,Home Office,Office Supplies,6.16,2,0,2.96
DB-12910,Home Office,Furniture,915.136,4,0.2,102.95
DB-12910,Home Office,Office Supplies,8.56,2,0,3.85
DB-12910,Home Office,Office Supplies,97.82,2,0,45.98
DK-12835,Corporate,Office Supplies,31.104,6,0.2,11.28
DK-12835,Corporate,Office Supplies,11.176,1,0.2,0.84
EB-14170,Consumer,Office Supplies,5.04,2,0.2,1.76
DR-12940,Home Office,Furniture,242.176,4,0.6,-302.72
JS-15685,Corporate,Furniture,337.176,2,0.4,-118.01
LC-16870,Consumer,Office Supplies,13.344,6,0.2,1
LC-16870,Consumer,Technology,76.752,6,0.2,10.55
LC-16870,Consumer,Technology,102.336,8,0.2,14.07
LC-16870,Consumer,Office Supplies,10.32,2,0.2,3.74
LC-16870,Consumer,Office Supplies,47.32,7,0.2,5.92
LC-16870,Consumer,Furniture,23.376,3,0.2,7.01
LC-16870,Consumer,Furniture,16.72,5,0.2,3.34
LC-16870,Consumer,Furniture,16.192,1,0.2,4.66
JP-15520,Consumer,Office Supplies,32.4,5,0,15.55
TS-21655,Consumer,Office Supplies,19.89,9,0,5.37
TS-21655,Consumer,Technology,399.98,2,0,171.99
TS-21655,Consumer,Furniture,343.85,5,0,137.54
TS-21655,Consumer,Office Supplies,106.32,3,0,49.97
NM-18445,Home Office,Office Supplies,13.92,3,0.2,4.35
EH-14125,Home Office,Office Supplies,82.4,5,0,40.38
EH-14125,Home Office,Office Supplies,6.24,2,0,3.06
EH-14125,Home Office,Office Supplies,447.84,8,0,219.44
DC-12850,Consumer,Office Supplies,272.048,7,0.2,30.61
DC-12850,Consumer,Office Supplies,1614.582,6,0.7,-1237.85
DC-12850,Consumer,Office Supplies,24.32,5,0.2,9.12
DC-12850,Consumer,Technology,1.584,2,0.2,0.48
DC-12850,Consumer,Furniture,31.984,1,0.2,0
DC-12850,Consumer,Office Supplies,14.76,5,0.2,4.8
DC-12850,Consumer,Furniture,423.648,2,0.2,47.66
DO-13645,Consumer,Office Supplies,76.64,2,0.2,26.82
LS-16975,Home Office,Office Supplies,4.464,1,0.2,1.67
LS-16975,Home Office,Office Supplies,3.96,10,0.8,-6.93
RW-19630,Corporate,Office Supplies,715.64,2,0,178.91
RD-19720,Consumer,Furniture,268.704,3,0.2,6.72
RD-19720,Consumer,Office Supplies,21.92,8,0,5.92
RD-19720,Consumer,Office Supplies,48.72,3,0,7.31
RD-19720,Consumer,Furniture,205.666,2,0.15,-12.1
RB-19570,Consumer,Furniture,30.344,2,0.6,-31.86
JE-15715,Consumer,Office Supplies,25.696,2,0.2,1.93
SR-20740,Home Office,Technology,3404.5,5,0,1668.21
SR-20740,Home Office,Technology,101.34,3,0,8.11
PO-19195,Home Office,Furniture,344.372,4,0.3,-93.47
JK-16120,Home Office,Office Supplies,30.384,1,0.2,3.8
JP-16135,Home Office,Office Supplies,22.848,2,0.2,7.43
Dp-13240,Home Office,Office Supplies,38.62,2,0,10.81
Dp-13240,Home Office,Technology,59.98,2,0,10.8
JB-16000,Consumer,Office Supplies,174.3,3,0,81.92
PP-18955,Home Office,Technology,383.96,5,0.2,38.4
PP-18955,Home Office,Office Supplies,15.57,3,0.7,-11.42
RF-19840,Consumer,Office Supplies,22.32,4,0,10.71
RF-19840,Consumer,Office Supplies,103.6,7,0,51.8
KH-16330,Corporate,Technology,2.97,3,0,1.34
KH-16330,Corporate,Technology,569.99,1,0,171
KH-16330,Corporate,Furniture,50.97,3,0,9.17
EM-14200,Home Office,Furniture,298.116,6,0.3,-4.26
DK-12835,Corporate,Office Supplies,59.52,3,0,17.86
MC-17425,Corporate,Furniture,230.28,3,0.2,23.03
MC-17425,Corporate,Office Supplies,105.52,5,0.2,34.29
RW-19540,Corporate,Office Supplies,23.36,2,0,11.68
RW-19540,Corporate,Technology,71.976,3,0.2,9
RW-19540,Corporate,Office Supplies,8.56,2,0,3.85
RW-19540,Corporate,Office Supplies,13.92,3,0.2,4.87
RW-19540,Corporate,Office Supplies,2518.29,9,0,654.76
RW-19540,Corporate,Office Supplies,540.57,3,0,140.55
RW-19540,Corporate,Office Supplies,221.056,8,0.2,77.37
DS-13180,Corporate,Furniture,81.424,2,0.2,-9.16
DS-13180,Corporate,Office Supplies,134.8,10,0,35.05
GA-14725,Consumer,Office Supplies,39.582,9,0.8,-59.37
GA-14725,Consumer,Office Supplies,44.688,7,0.2,5.03
GA-14725,Consumer,Office Supplies,31.744,2,0.2,2.38
GA-14725,Consumer,Office Supplies,40.98,5,0.8,-65.57
GA-14725,Consumer,Office Supplies,3.168,3,0.8,-5.07
SC-20380,Consumer,Office Supplies,18.84,5,0.2,-3.53
SC-20380,Consumer,Furniture,362.25,6,0.3,0
SC-20380,Consumer,Furniture,63.552,6,0.6,-34.95
SC-20380,Consumer,Office Supplies,129.552,3,0.2,-22.67
KD-16345,Consumer,Office Supplies,5.984,2,0.2,2.24
KD-16345,Consumer,Technology,861.76,4,0,249.91
KH-16330,Corporate,Office Supplies,66.96,4,0,2.68
KH-16330,Corporate,Office Supplies,6.24,2,0,3.06
GG-14650,Corporate,Furniture,435.168,4,0.2,-59.84
GG-14650,Corporate,Office Supplies,14.9,5,0,6.85
GG-14650,Corporate,Office Supplies,15.8,4,0,4.11
GG-14650,Corporate,Furniture,72.9,5,0,26.97
GG-14650,Corporate,Furniture,206.352,3,0.2,5.16
GG-14650,Corporate,Technology,7.992,1,0.2,2.7
JS-15685,Corporate,Office Supplies,81.36,5,0.2,-19.32
JS-15685,Corporate,Office Supplies,20.232,8,0.7,-16.19
JS-15685,Corporate,Office Supplies,389.056,4,0.2,48.63
JS-15685,Corporate,Office Supplies,20.736,4,0.2,7.26
JS-15685,Corporate,Office Supplies,41.472,8,0.2,14.52
BP-11095,Corporate,Office Supplies,33.36,4,0,16.68
CC-12610,Corporate,Furniture,90.882,3,0.7,-190.85
CC-12610,Corporate,Technology,15.992,1,0.2,-3
CC-12610,Corporate,Furniture,120.784,1,0.2,13.59
SP-20860,Corporate,Technology,519.792,4,0.4,-112.62
SP-20860,Corporate,Technology,31.176,3,0.2,-5.46
SP-20860,Corporate,Office Supplies,10.368,2,0.2,3.63
SP-20860,Corporate,Office Supplies,2.724,2,0.7,-1.91
SP-20860,Corporate,Furniture,254.352,3,0.2,0
SP-20860,Corporate,Office Supplies,3.762,3,0.7,-2.76
SP-20860,Corporate,Office Supplies,10.272,3,0.2,3.21
JK-15625,Consumer,Technology,659.97,3,0,197.99
JK-15625,Consumer,Technology,113.73,3,0,32.98
CC-12100,Home Office,Office Supplies,5.104,1,0.2,1.66
DP-13000,Consumer,Office Supplies,16.448,2,0.2,5.55
SF-20065,Consumer,Office Supplies,81.92,4,0,22.12
SF-20065,Consumer,Furniture,254.9,5,0,76.47
EH-13765,Corporate,Office Supplies,15.12,5,0.2,4.91
EH-13765,Corporate,Office Supplies,7.872,3,0.2,0.89
DN-13690,Consumer,Office Supplies,8.32,5,0.2,2.81
PJ-19015,Consumer,Technology,89.95,5,0,43.18
MA-17560,Home Office,Office Supplies,25.2,4,0,11.59
MA-17560,Home Office,Office Supplies,37.59,3,0,17.67
MA-17560,Home Office,Office Supplies,14.97,1,0,4.19
MA-17560,Home Office,Technology,1.98,2,0,0.89
VM-21835,Consumer,Office Supplies,39.936,4,0.7,-26.62
VM-21835,Consumer,Technology,18.464,2,0.2,2.31
MM-18055,Consumer,Office Supplies,4.896,3,0.7,-3.43
MM-18055,Consumer,Furniture,145.764,6,0.7,-247.8
MM-18055,Consumer,Office Supplies,9.612,6,0.7,-7.37
CR-12580,Home Office,Technology,199.75,5,0,87.89
CR-12580,Home Office,Furniture,1673.184,12,0.2,20.91
BS-11365,Corporate,Furniture,12.18,7,0,3.9
BS-11365,Corporate,Office Supplies,57.68,4,0,19.03
RD-19585,Consumer,Technology,263.96,4,0,76.55
KD-16270,Consumer,Technology,299.94,6,0,128.97
KD-16270,Consumer,Office Supplies,25.76,7,0,0.52
AA-10645,Consumer,Technology,271.9,2,0,78.85
AA-10645,Consumer,Furniture,45.84,3,0,15.59
AA-10645,Consumer,Furniture,9.82,2,0,3.24
MC-18100,Consumer,Office Supplies,93.36,12,0,0.93
AA-10645,Consumer,Office Supplies,541.24,4,0,5.41
AA-10645,Consumer,Office Supplies,106.32,3,0,49.97
AA-10645,Consumer,Furniture,1323.9,5,0,383.93
QJ-19255,Corporate,Office Supplies,126.624,6,0.2,41.15
JM-16195,Consumer,Technology,125.944,7,0.2,15.74
TB-21625,Consumer,Office Supplies,663.92,5,0.2,207.48
TB-21625,Consumer,Technology,120,8,0,13.2
TB-21625,Consumer,Office Supplies,3.29,1,0,1.48
TB-21625,Consumer,Furniture,18.84,3,0,6.03
NF-18595,Home Office,Furniture,60.672,6,0.2,12.89
NF-18595,Home Office,Office Supplies,30.816,9,0.2,2.7
BF-11020,Corporate,Technology,52.792,1,0.2,4.62
NP-18670,Consumer,Office Supplies,83.9,10,0,20.98
NP-18670,Consumer,Office Supplies,11.76,2,0,5.76
HM-14860,Corporate,Office Supplies,4.992,3,0.8,-12.98
HM-14860,Corporate,Office Supplies,87.92,5,0.2,29.67
HM-14860,Corporate,Furniture,657.93,5,0.3,-93.99
HM-14860,Corporate,Office Supplies,1.044,1,0.8,-1.83
DM-13525,Corporate,Furniture,210.68,2,0,50.56
DM-13525,Corporate,Office Supplies,78.8,1,0,1.58
DM-13525,Corporate,Technology,19.99,1,0,6.8
DM-13525,Corporate,Office Supplies,772.68,4,0,108.18
JF-15565,Consumer,Technology,106.08,6,0.2,-9.28
NM-18520,Consumer,Furniture,23.076,3,0.6,-10.96
NM-18520,Consumer,Office Supplies,25.92,5,0.2,9.07
MV-17485,Consumer,Office Supplies,47.952,3,0.2,16.18
MV-17485,Consumer,Office Supplies,0.984,2,0.8,-1.48
MV-17485,Consumer,Furniture,75.384,9,0.6,-20.73
MV-17485,Consumer,Office Supplies,4.608,2,0.2,1.67
AG-10270,Consumer,Office Supplies,37.68,6,0,16.96
BF-11275,Corporate,Office Supplies,41.91,3,0,10.9
JC-15775,Consumer,Furniture,435.999,3,0.15,5.13
CM-11815,Corporate,Furniture,388.704,6,0.2,38.87
CM-11815,Corporate,Office Supplies,572.58,6,0,34.35
CM-11815,Corporate,Technology,33.18,2,0,11.61
PV-18985,Home Office,Technology,63.88,4,0,24.91
PV-18985,Home Office,Furniture,26.72,1,0,11.76
DO-13645,Consumer,Office Supplies,295.056,9,0.2,106.96
HA-14905,Consumer,Office Supplies,393.25,5,0,129.77
SH-20395,Consumer,Office Supplies,2.214,3,0.7,-1.48
JM-16195,Consumer,Office Supplies,16.272,3,0.2,5.29
DK-13225,Corporate,Office Supplies,706.86,7,0,197.92
CM-12715,Corporate,Office Supplies,5.97,5,0.7,-4.58
CM-12715,Corporate,Furniture,21.184,1,0.2,4.77
CM-12715,Corporate,Office Supplies,41.376,6,0.2,3.1
BF-10975,Corporate,Office Supplies,17.94,3,0,4.49
SF-20965,Corporate,Office Supplies,2.655,1,0.7,-1.86
CB-12025,Consumer,Office Supplies,892.35,5,0,267.71
CB-12025,Consumer,Furniture,307.666,2,0.15,28.96
CB-12025,Consumer,Office Supplies,728.82,9,0,29.15
CB-12025,Consumer,Office Supplies,41.36,5,0.2,13.96
CB-12025,Consumer,Technology,43.176,3,0.2,15.11
CB-12025,Consumer,Furniture,4.16,2,0,1.75
TC-20980,Corporate,Office Supplies,61.4,5,0,28.86
TC-20980,Corporate,Office Supplies,24.448,2,0.2,8.86
LW-17215,Consumer,Technology,263.96,4,0,71.27
LW-17215,Consumer,Technology,359.97,3,0,100.79
LW-17215,Consumer,Office Supplies,12.96,2,0,6.22
LW-17215,Consumer,Office Supplies,116.82,3,0,5.84
LW-17215,Consumer,Office Supplies,276.784,2,0.2,89.95
NS-18640,Corporate,Technology,239.97,3,0,86.39
NS-18640,Corporate,Furniture,16.02,6,0,6.09
JM-15250,Consumer,Office Supplies,454.56,5,0.2,-107.96
JM-15250,Consumer,Furniture,141.42,5,0.6,-187.38
JM-15250,Consumer,Furniture,310.744,4,0.3,-26.64
JM-15250,Consumer,Office Supplies,12.736,4,0.2,2.23
JM-15250,Consumer,Office Supplies,6.47,5,0.8,-9.71
JM-15250,Consumer,Office Supplies,13.748,14,0.8,-22.68
JM-15250,Consumer,Office Supplies,15.224,2,0.8,-38.82
RF-19345,Corporate,Furniture,27.42,3,0,9.32
RF-19345,Corporate,Office Supplies,165.98,1,0,74.69
RF-19345,Corporate,Technology,75,3,0,18
CA-12055,Home Office,Office Supplies,134.272,8,0.2,47
KH-16690,Corporate,Office Supplies,146.544,6,0.2,47.63
KH-16690,Corporate,Office Supplies,131.904,3,0.2,47.82
KH-16690,Corporate,Office Supplies,203.88,5,0.2,20.39
KH-16690,Corporate,Office Supplies,14.301,7,0.7,-10.49
KH-16690,Corporate,Office Supplies,718.64,10,0.2,-161.69
LC-16960,Home Office,Furniture,61.1,5,0,18.33
JL-15130,Consumer,Office Supplies,28.08,3,0.2,5.27
DM-12955,Corporate,Office Supplies,10.496,4,0.2,1.18
MV-18190,Consumer,Office Supplies,39.92,2,0.2,12.97
NS-18640,Corporate,Office Supplies,77.58,9,0,20.17
AS-10630,Home Office,Office Supplies,269.36,7,0,70.03
MT-17815,Consumer,Office Supplies,5.76,2,0,2.82
SR-20425,Home Office,Office Supplies,109.9,5,0,32.97
DK-13375,Consumer,Furniture,23.88,3,0,10.51
DK-13375,Consumer,Office Supplies,26.2,4,0,12.05
DK-13375,Consumer,Office Supplies,12.96,2,0,6.22
DK-13375,Consumer,Technology,234.95,5,0,32.89
SV-20935,Consumer,Office Supplies,118.25,5,0,34.29
SV-20935,Consumer,Office Supplies,4.28,1,0,1.93
RH-19510,Home Office,Technology,26.85,3,0,5.1
RH-19510,Home Office,Technology,3357.6,3,0.2,377.73
SB-20185,Consumer,Office Supplies,8.26,2,0,3.8
SB-20185,Consumer,Technology,2973.32,7,0.2,334.5
SB-20185,Consumer,Office Supplies,104.79,7,0,29.34
SB-20185,Consumer,Technology,775.728,6,0.2,58.18
CR-12820,Home Office,Furniture,89.0664,1,0.32,-17.03
CR-12820,Home Office,Office Supplies,175.44,6,0.2,52.63
CR-12820,Home Office,Technology,438.336,4,0.2,-87.67
EG-13900,Consumer,Furniture,215.544,4,0.3,-58.5
RD-19930,Consumer,Office Supplies,55.584,6,0.2,20.84
RD-19930,Consumer,Furniture,127.386,2,0.3,-25.48
JM-15865,Consumer,Furniture,248.43,5,0.3,-17.75
JM-15865,Consumer,Office Supplies,11.648,4,0.8,-30.87
JM-15865,Consumer,Furniture,85.246,2,0.3,-1.22
LW-16825,Corporate,Office Supplies,20.64,5,0.2,2.32
RW-19540,Corporate,Furniture,148.02,3,0,41.45
BG-11695,Corporate,Office Supplies,33.29,1,0,7.99
TT-21220,Consumer,Office Supplies,204.95,5,0,100.43
EB-13930,Consumer,Furniture,526.344,4,0.3,-75.19
LP-17080,Consumer,Furniture,41.96,2,0,10.91
LP-17080,Consumer,Furniture,451.152,3,0.2,0
LP-17080,Consumer,Office Supplies,31.504,11,0.2,11.03
FP-14320,Consumer,Office Supplies,30.672,3,0.2,9.59
FP-14320,Consumer,Technology,1079.976,4,0.4,126
JA-15970,Consumer,Furniture,161.568,2,0.2,-28.27
TS-21655,Consumer,Office Supplies,2.934,3,0.8,-4.99
TS-21655,Consumer,Technology,18.528,2,0.2,4.4
TS-21655,Consumer,Office Supplies,670.752,3,0.2,-125.77
DP-13000,Consumer,Furniture,64.96,5,0.6,-43.85
JD-15895,Corporate,Technology,41.94,2,0,15.1
JD-15895,Corporate,Office Supplies,11.96,2,0,5.86
JD-15895,Corporate,Office Supplies,13.12,4,0,3.8
JD-15895,Corporate,Office Supplies,535.41,3,0,160.62
GH-14485,Corporate,Furniture,72.78,3,0.6,-70.96
RD-19585,Consumer,Office Supplies,36.84,3,0,17.31
RD-19585,Consumer,Office Supplies,87.71,7,0,41.22
CS-12490,Corporate,Furniture,562.2925,7,0.45,-255.59
BF-11215,Home Office,Furniture,56.52,9,0,21.48
NK-18490,Home Office,Office Supplies,11.264,8,0.2,1.27
NK-18490,Home Office,Office Supplies,284.08,10,0.2,24.86
NK-18490,Home Office,Office Supplies,18.496,4,0.2,6.7
AZ-10750,Consumer,Office Supplies,14.73,3,0,7.22
AZ-10750,Consumer,Office Supplies,186.54,3,0,50.37
AZ-10750,Consumer,Furniture,557.728,4,0.2,6.97
AZ-10750,Consumer,Technology,159.968,4,0.2,-31.99
Co-12640,Consumer,Office Supplies,471.9,6,0,155.73
Co-12640,Consumer,Office Supplies,3.52,2,0,1.69
AG-10675,Consumer,Office Supplies,49.12,4,0,23.09
EM-14140,Home Office,Office Supplies,20.16,7,0,9.88
CA-11965,Corporate,Office Supplies,10.68,2,0,5.02
CA-11965,Corporate,Furniture,141.96,2,0,39.75
RB-19360,Consumer,Office Supplies,32.48,2,0,4.87
RB-19360,Consumer,Office Supplies,20.04,3,0,9.62
RB-19360,Consumer,Technology,13999.96,4,0,6719.98
RD-19720,Consumer,Technology,238,2,0,38.08
RD-19720,Consumer,Office Supplies,61.96,2,0,27.88
MS-17830,Consumer,Furniture,239.372,2,0.3,-23.94
PG-18820,Consumer,Technology,595,5,0,95.2
KB-16240,Corporate,Office Supplies,16.032,3,0.2,5.61
RB-19465,Home Office,Technology,199.75,5,0,87.89
JD-15790,Consumer,Furniture,227.96,2,0,36.47
JJ-15445,Consumer,Office Supplies,293.52,6,0,76.32
JJ-15445,Consumer,Technology,307.98,2,0,89.31
LT-17110,Consumer,Furniture,96.96,6,0,33.94
LT-17110,Consumer,Office Supplies,117.488,7,0.2,41.12
LT-17110,Consumer,Office Supplies,11.952,3,0.2,4.18
LT-17110,Consumer,Furniture,512.499,3,0.15,-30.15
AH-10690,Corporate,Furniture,863.128,7,0.2,-32.37
AB-10060,Home Office,Furniture,2036.86,7,0,366.63
AB-10060,Home Office,Furniture,449.568,2,0.2,-73.05
AB-10060,Home Office,Technology,108.96,3,0,32.69
FM-14380,Consumer,Office Supplies,264.18,7,0,68.69
GH-14410,Home Office,Office Supplies,2.88,1,0,1.41
GH-14410,Home Office,Office Supplies,41.904,6,0.2,14.14
GH-14410,Home Office,Office Supplies,23.92,4,0,4.07
HE-14800,Corporate,Office Supplies,156.512,4,0.2,52.82
SZ-20035,Home Office,Office Supplies,128.34,6,0,37.22
CM-12115,Consumer,Technology,474.95,5,0,142.49
TG-21310,Consumer,Technology,999.98,2,0,449.99
DK-12985,Consumer,Furniture,277.5,4,0.5,-188.7
SS-20410,Consumer,Furniture,1252.704,8,0.4,-480.2
SS-20410,Consumer,Technology,110.97,5,0.4,-24.04
BM-11575,Corporate,Furniture,22.608,3,0.6,-10.17
BM-11575,Corporate,Furniture,1.892,1,0.6,-0.99
MY-17380,Corporate,Office Supplies,63.312,3,0.2,20.58
AG-10900,Consumer,Office Supplies,7.824,1,0.2,2.93
AG-10900,Consumer,Furniture,170.072,4,0.3,-12.15
BW-11110,Corporate,Office Supplies,62.82,9,0,29.53
SG-20470,Consumer,Office Supplies,19.44,3,0,9.33
SG-20470,Consumer,Office Supplies,7.38,1,0,3.62
CC-12370,Consumer,Office Supplies,38.88,6,0,18.66
CC-12370,Consumer,Furniture,187.76,4,0,76.98
LR-16915,Consumer,Office Supplies,6.048,7,0.7,-4.23
LR-16915,Consumer,Office Supplies,98.352,3,0.2,9.84
LR-16915,Consumer,Furniture,335.744,2,0.2,25.18
DB-13120,Corporate,Office Supplies,8.96,2,0,4.39
LP-17095,Consumer,Technology,89.568,4,0.2,-1.12
LP-17095,Consumer,Office Supplies,71.96,5,0.2,7.2
LP-17095,Consumer,Office Supplies,15.552,3,0.2,5.44
AF-10870,Consumer,Office Supplies,10.43,5,0.8,-18.25
AF-10870,Consumer,Office Supplies,72.784,1,0.2,-18.2
KD-16495,Corporate,Office Supplies,67.15,5,0,16.79
KD-16495,Corporate,Technology,549.98,2,0,142.99
KD-16495,Corporate,Furniture,11.82,3,0,4.73
KD-16495,Corporate,Technology,4643.8,4,0,2229.02
KD-16495,Corporate,Furniture,577.764,2,0.1,115.55
SA-20830,Consumer,Furniture,191.5155,1,0.45,-76.61
SA-20830,Consumer,Office Supplies,2.624,1,0.2,0.43
BG-11035,Consumer,Office Supplies,1369.764,6,0.7,-913.18
BG-11035,Consumer,Office Supplies,294.368,4,0.2,-58.87
DM-12955,Corporate,Office Supplies,81.568,2,0.2,7.14
MC-17845,Consumer,Furniture,44.46,5,0.6,-17.78
MC-17845,Consumer,Office Supplies,314.088,3,0.2,19.63
ML-17395,Corporate,Office Supplies,6.336,4,0.7,-4.65
ML-17395,Corporate,Office Supplies,10.48,1,0.2,3.8
ML-17395,Corporate,Office Supplies,2.469,1,0.7,-1.81
ML-17395,Corporate,Office Supplies,3.264,2,0.7,-2.28
RD-19930,Consumer,Office Supplies,4.344,3,0.2,0.87
RD-19930,Consumer,Furniture,31.776,3,0.6,-19.07
RD-19930,Consumer,Office Supplies,4.928,2,0.2,1.72
RD-19930,Consumer,Office Supplies,1.788,3,0.8,-3.04
RD-19930,Consumer,Office Supplies,15.072,4,0.2,-3.77
AB-10015,Consumer,Office Supplies,12.624,2,0.2,-2.52
EA-14035,Corporate,Office Supplies,185.88,6,0,83.65
EA-14035,Corporate,Office Supplies,12.96,2,0,6.22
SF-20065,Consumer,Office Supplies,189.7,10,0,91.06
SF-20065,Consumer,Office Supplies,40.99,1,0,20.09
BC-11125,Home Office,Furniture,82.64,2,0,7.44
BC-11125,Home Office,Office Supplies,31.02,2,0,8.07
BC-11125,Home Office,Technology,89.97,3,0,37.79
PF-19165,Consumer,Office Supplies,35.97,3,0,9.71
PF-19165,Consumer,Furniture,1266.86,7,0,291.38
SE-20110,Consumer,Office Supplies,169.45,5,0,42.36
SE-20110,Consumer,Office Supplies,40.68,2,0,0.41
CJ-12010,Consumer,Office Supplies,3.328,2,0.2,0.42
CJ-12010,Consumer,Furniture,933.262,4,0.45,-458.15
CJ-12010,Consumer,Furniture,2803.92,5,0.2,0
PT-19090,Consumer,Office Supplies,4.768,2,0.2,-0.77
PT-19090,Consumer,Office Supplies,6.672,1,0.2,2.5
PT-19090,Consumer,Office Supplies,4.448,2,0.2,1.11
PT-19090,Consumer,Furniture,43.936,4,0.2,6.04
LH-16900,Consumer,Office Supplies,23.744,2,0.2,8.31
LH-16900,Consumer,Technology,357,3,0,57.12
BW-11200,Consumer,Technology,806.336,8,0.2,50.4
BW-11200,Consumer,Furniture,85.44,3,0,31.61
BS-11365,Corporate,Office Supplies,344.91,3,0,10.35
DP-13390,Home Office,Office Supplies,70.97,5,0.8,-191.62
DP-13390,Home Office,Office Supplies,36.784,2,0.2,3.68
CS-12400,Home Office,Technology,743.988,2,0.4,-124
MS-17365,Consumer,Office Supplies,11.212,2,0.8,-16.82
MS-17365,Consumer,Furniture,4.712,2,0.6,-1.88
MS-17365,Consumer,Office Supplies,180.98,5,0.8,-470.55
MS-17365,Consumer,Office Supplies,60.416,2,0.2,6.04
DK-12895,Consumer,Technology,299.99,1,0,90
DK-12895,Consumer,Office Supplies,192.16,4,0,92.24
DK-12895,Consumer,Technology,242.624,8,0.2,27.3
DK-12895,Consumer,Office Supplies,46.74,3,0,11.69
DK-12895,Consumer,Technology,174.95,5,0,12.25
DK-12895,Consumer,Office Supplies,100.704,6,0.2,37.76
SN-20560,Home Office,Office Supplies,368.91,9,0,180.77
SN-20560,Home Office,Office Supplies,8.02,1,0,3.77
SN-20560,Home Office,Office Supplies,171.04,4,0,44.47
TC-21475,Home Office,Office Supplies,19.44,3,0,9.33
AM-10705,Consumer,Office Supplies,13.092,4,0.7,-10.04
AJ-10960,Consumer,Office Supplies,122.94,3,0,30.74
AJ-10960,Consumer,Office Supplies,35.448,7,0.2,12.85
KH-16360,Consumer,Technology,19.98,2,0,5.19
LP-17095,Consumer,Furniture,69.375,1,0.5,-47.18
LP-17095,Consumer,Office Supplies,31.68,4,0.2,2.77
LP-17095,Consumer,Technology,2003.168,4,0.2,250.4
LP-17095,Consumer,Office Supplies,9.344,2,0.2,3.15
JE-15715,Consumer,Furniture,2563.056,8,0.1,313.26
MY-18295,Corporate,Furniture,387.136,4,0.2,4.84
FC-14245,Home Office,Office Supplies,3.424,1,0.2,0.3
ND-18460,Corporate,Office Supplies,1085.42,7,0,282.21
DB-13360,Home Office,Office Supplies,43.056,9,0.2,15.61
LC-16960,Home Office,Office Supplies,3.762,3,0.7,-2.76
LC-16960,Home Office,Office Supplies,34.86,2,0.7,-26.73
LC-16960,Home Office,Office Supplies,432.456,3,0.2,32.43
BD-11725,Consumer,Office Supplies,675.06,3,0,87.76
